time,e11,e22,e33,e12,e13,e23,s11,s22,s33,s12,s13,s23
1971,-0.00970729,-0.00970729,0.01971,-1.10981e-14,-2.23774e-15,2.78405e-15,0,0,121.843,0,0,0
1980.67,-0.00975543,-0.00975543,0.0198067,-1.13809e-14,-1.91289e-15,2.70157e-15,0,0,122.004,0,0,0
1991,-0.0098069,-0.0098069,0.01991,-1.03075e-14,-1.23703e-15,2.74795e-15,0,0,122.167,0,0,0
2001,-0.0098567,-0.0098567,0.02001,-1.0798e-14,-8.56317e-16,3.03321e-15,0,0,122.328,0,0,0
2011,-0.00990651,-0.00990651,0.02011,-1.12756e-14,-1.26004e-15,3.28568e-15,0,0,122.489,0,0,0
2021,-0.00995631,-0.00995631,0.02021,-1.11474e-14,-6.65909e-16,3.56199e-15,0,0,122.65,0,0,0
2031,-0.0100061,-0.0100061,0.02031,-1.12465e-14,-3.85316e-16,3.46957e-15,0,0,122.812,0,0,0
2041,-0.0100559,-0.0100559,0.02041,-1.11169e-14,-6.21427e-16,4.29962e-15,0,0,122.973,0,0,0
2051,-0.0101057,-0.0101057,0.02051,-1.13281e-14,-9.41629e-16,4.22398e-15,0,0,123.134,0,0,0
2061,-0.0101555,-0.0101555,0.02061,-1.10504e-14,-9.64435e-16,4.35555e-15,0,0,123.294,0,0,0
2070.67,-0.0102037,-0.0102037,0.0207067,-1.07436e-14,-7.91872e-16,4.12874e-15,0,0,123.454,0,0,0
2081,-0.0102551,-0.0102551,0.02081,-1.06415e-14,-8.4389e-16,3.99103e-15,0,0,123.616,0,0,0
2091,-0.0103049,-0.0103049,0.02091,-1.08274e-14,-5.19579e-16,4.25829e-15,0,0,123.776,0,0,0
2100.67,-0.0103531,-0.0103531,0.0210067,-1.05616e-14,-2.84959e-16,3.96064e-15,0,0,123.936,0,0,0
2111,-0.0104046,-0.0104046,0.02111,-1.18249e-14,-1.11361e-16,3.77812e-15,0,0,124.096,0,0,0
2120.92,-0.010454,-0.010454,0.0212092,-1.16959e-14,-1.40336e-16,3.71159e-15,0,0,124.256,0,0,0
2131,-0.0105042,-0.0105042,0.02131,-1.10243e-14,-3.53244e-16,3.9105e-15,0,0,124.416,0,0,0
2140.37,-0.0105508,-0.0105508,0.0214037,-1.05773e-14,-2.12824e-16,4.17627e-15,0,0,124.575,0,0,0
2151,-0.0106038,-0.0106038,0.02151,-1.09689e-14,2.60631e-18,4.27388e-15,0,0,124.736,0,0,0
2160.67,-0.0106519,-0.0106519,0.0216067,-1.08631e-14,2.74288e-16,4.03836e-15,0,0,124.898,0,0,0
2170.44,-0.0107006,-0.0107006,0.0217044,-1.1156e-14,7.14403e-16,3.99453e-15,0,0,125.057,0,0,0
2181,-0.0107532,-0.0107532,0.02181,-1.17758e-14,1.18582e-15,3.77798e-15,0,0,125.217,0,0,0
2190.68,-0.0108014,-0.0108014,0.0219068,-1.20212e-14,1.376e-15,3.68912e-15,0,0,125.377,0,0,0
2200.67,-0.0108511,-0.0108511,0.0220067,-1.1447e-14,1.40072e-15,3.80748e-15,0,0,125.535,0,0,0
2210.44,-0.0108998,-0.0108998,0.0221044,-1.14322e-14,1.13121e-15,3.81937e-15,0,0,125.694,0,0,0
2220.67,-0.0109508,-0.0109508,0.0222067,-1.13456e-14,1.28083e-15,3.60818e-15,0,0,125.855,0,0,0
2230.67,-0.0110006,-0.0110006,0.0223067,-1.15478e-14,8.2113e-16,3.86433e-15,0,0,126.012,0,0,0
2241,-0.011052,-0.011052,0.02241,-1.18102e-14,1.08059e-15,3.73669e-15,0,0,126.171,0,0,0
2250.67,-0.0111002,-0.0111002,0.0225067,-1.07282e-14,7.2135e-16,2.84338e-15,0,0,126.329,0,0,0
2260.43,-0.0111488,-0.0111488,0.0226043,-1.03063e-14,3.33247e-16,2.42529e-15,0,0,126.488,0,0,0
2271,-0.0112015,-0.0112015,0.02271,-9.38091e-15,7.48699e-17,2.48843e-15,0,0,126.647,0,0,0
2280.44,-0.0112485,-0.0112485,0.0228044,-8.80681e-15,1.88154e-16,2.90876e-15,0,0,126.803,0,0,0
2291,-0.0113011,-0.0113011,0.02291,-8.71174e-15,-6.92331e-17,2.81494e-15,0,0,126.962,0,0,0
2300.44,-0.0113481,-0.0113481,0.0230044,-8.30005e-15,5.98449e-17,2.52548e-15,0,0,127.119,0,0,0
2310.44,-0.0113979,-0.0113979,0.0231044,-8.00521e-15,-2.00995e-16,2.16086e-15,0,0,127.277,0,0,0
2320.44,-0.0114477,-0.0114477,0.0232044,-8.57199e-15,7.34195e-17,2.46051e-15,0,0,127.435,0,0,0
2331,-0.0115003,-0.0115003,0.02331,-7.9836e-15,-9.05875e-17,2.67163e-15,0,0,127.593,0,0,0
2340.44,-0.0115474,-0.0115473,0.0234044,-8.35593e-15,3.72356e-16,2.38327e-15,0,0,127.75,0,0,0
2350.44,-0.0115972,-0.0115972,0.0235044,-8.11489e-15,1.64516e-16,2.33953e-15,0,0,127.909,0,0,0
2360.67,-0.0116481,-0.0116481,0.0236067,-8.76909e-15,1.49287e-16,2.6226e-15,0,0,128.065,0,0,0
2370.56,-0.0116973,-0.0116973,0.0237056,-9.64296e-15,3.33029e-16,2.71243e-15,0,0,128.224,0,0,0
2381,-0.0117494,-0.0117494,0.02381,-1.03816e-14,1.19265e-16,2.30962e-15,0,0,128.38,0,0,0
2390.27,-0.0117955,-0.0117955,0.0239027,-1.01193e-14,3.18511e-16,2.08995e-15,0,0,128.537,0,0,0
2401,-0.011849,-0.011849,0.02401,-1.01671e-14,4.97348e-16,1.72441e-15,0,0,128.695,0,0,0
2411,-0.0118988,-0.0118988,0.02411,-1.07533e-14,9.87119e-16,1.65592e-15,0,0,128.852,0,0,0
2421,-0.0119486,-0.0119486,0.02421,-9.86379e-15,1.71176e-15,1.91911e-15,0,0,129.009,0,0,0
2430.56,-0.0119962,-0.0119962,0.0243056,-9.91976e-15,2.13931e-15,1.78266e-15,0,0,129.166,0,0,0
2441,-0.0120482,-0.0120482,0.02441,-9.85553e-15,1.79299e-15,2.58949e-15,0,0,129.323,0,0,0
2450.44,-0.0120953,-0.0120953,0.0245044,-9.63807e-15,1.55176e-15,2.70283e-15,0,0,129.48,0,0,0
2461,-0.0121478,-0.0121478,0.02461,-1.02647e-14,1.53911e-15,3.25405e-15,0,0,129.636,0,0,0
2471,-0.0121977,-0.0121977,0.02471,-1.0178e-14,1.5084e-15,3.57022e-15,0,0,129.792,0,0,0
2480.29,-0.0122439,-0.0122439,0.0248029,-9.99322e-15,1.74232e-15,3.727e-15,0,0,129.949,0,0,0
2490.19,-0.0122932,-0.0122932,0.0249019,-1.00957e-14,1.43326e-15,3.68152e-15,0,0,130.107,0,0,0
2500.67,-0.0123454,-0.0123454,0.0250067,-1.06721e-14,1.42309e-15,4.06851e-15,0,0,130.262,0,0,0
2510.67,-0.0123952,-0.0123952,0.0251067,-1.13362e-14,5.62248e-16,4.27232e-15,0,0,130.419,0,0,0
2520.67,-0.012445,-0.012445,0.0252067,-1.13215e-14,2.02051e-16,4.2915e-15,0,0,130.575,0,0,0
2531,-0.0124965,-0.0124965,0.02531,-1.17491e-14,1.86498e-16,4.01047e-15,0,0,130.73,0,0,0
2540.44,-0.0125436,-0.0125435,0.0254044,-1.18278e-14,4.4383e-16,3.78022e-15,0,0,130.884,0,0,0
2551,-0.0125961,-0.0125961,0.02551,-1.21089e-14,2.58368e-16,4.29781e-15,0,0,131.04,0,0,0
2560.67,-0.0126443,-0.0126443,0.0256067,-1.17409e-14,1.71966e-16,3.67305e-15,0,0,131.195,0,0,0
2571,-0.0126958,-0.0126958,0.02571,-1.12557e-14,3.60479e-16,3.36558e-15,0,0,131.349,0,0,0
2580.19,-0.0127415,-0.0127415,0.0258019,-1.12381e-14,3.84036e-16,2.92897e-15,0,0,131.505,0,0,0
2591,-0.0127954,-0.0127954,0.02591,-1.13562e-14,2.8013e-16,2.79554e-15,0,0,131.659,0,0,0
2600.07,-0.0128406,-0.0128406,0.0260007,-1.14528e-14,4.10179e-16,3.1799e-15,0,0,131.814,0,0,0
2611,-0.012895,-0.012895,0.02611,-1.10017e-14,-4.02791e-16,3.11595e-15,0,0,131.969,0,0,0
2620.67,-0.0129432,-0.0129432,0.0262067,-1.18478e-14,3.04413e-18,2.91691e-15,0,0,132.123,0,0,0
2630.18,-0.0129905,-0.0129905,0.0263018,-1.11135e-14,2.38569e-16,3.02572e-15,0,0,132.278,0,0,0
2640.16,-0.0130402,-0.0130402,0.0264016,-1.02937e-14,-5.01982e-17,2.45722e-15,0,0,132.433,0,0,0
2651,-0.0130943,-0.0130943,0.02651,-1.01625e-14,1.63926e-17,2.09568e-15,0,0,132.588,0,0,0
2660.67,-0.0131424,-0.0131424,0.0266067,-1.02144e-14,-9.9868e-17,1.8292e-15,0,0,132.742,0,0,0
2671,-0.0131939,-0.0131939,0.02671,-1.01001e-14,-1.54424e-16,1.49284e-15,0,0,132.897,0,0,0
2680.67,-0.013242,-0.013242,0.0268067,-9.89144e-15,-1.95245e-16,1.19189e-15,0,0,133.051,0,0,0
2690.56,-0.0132913,-0.0132913,0.0269056,-9.91432e-15,-4.43999e-16,1.40118e-15,0,0,133.205,0,0,0
2700.56,-0.0133411,-0.0133411,0.0270056,-1.00783e-14,-7.5791e-16,1.67797e-15,0,0,133.359,0,0,0
2710.19,-0.0133891,-0.0133891,0.0271019,-9.68695e-15,-3.12644e-16,1.99623e-15,0,0,133.513,0,0,0
2721,-0.013443,-0.0134429,0.02721,-9.43243e-15,-3.58345e-16,2.25132e-15,0,0,133.67,0,0,0
2731,-0.0134928,-0.0134928,0.02731,-8.85242e-15,-6.21937e-16,1.79492e-15,0,0,133.823,0,0,0
2740.67,-0.0135409,-0.0135409,0.0274067,-8.73674e-15,-4.95773e-16,1.41385e-15,0,0,133.975,0,0,0
2750.67,-0.0135907,-0.0135907,0.0275067,-8.47266e-15,-5.26499e-16,1.63885e-15,0,0,134.129,0,0,0
2760.44,-0.0136394,-0.0136394,0.0276044,-8.44803e-15,-6.97795e-16,1.44889e-15,0,0,134.283,0,0,0
2770.67,-0.0136904,-0.0136904,0.0277067,-8.16908e-15,-5.47167e-16,1.37864e-15,0,0,134.436,0,0,0
2781,-0.0137418,-0.0137418,0.02781,-8.68458e-15,-2.73234e-16,1.0445e-15,0,0,134.59,0,0,0
2791,-0.0137916,-0.0137916,0.02791,-9.72408e-15,-1.31345e-16,1.19378e-15,0,0,134.743,0,0,0
2801,-0.0138415,-0.0138415,0.02801,-9.29376e-15,-9.38078e-17,1.44071e-15,0,0,134.898,0,0,0
2811,-0.0138913,-0.0138913,0.02811,-9.21574e-15,-4.80518e-16,1.13281e-15,0,0,135.052,0,0,0
2821,-0.0139411,-0.0139411,0.02821,-9.23042e-15,-5.27516e-17,9.9208e-16,0,0,135.204,0,0,0
2831,-0.0139909,-0.0139909,0.02831,-9.38905e-15,-5.25005e-16,1.36414e-15,0,0,135.356,0,0,0
2841,-0.0140407,-0.0140407,0.02841,-9.17092e-15,-3.89889e-16,1.02214e-15,0,0,135.508,0,0,0
2851,-0.0140905,-0.0140905,0.02851,-1.00313e-14,-2.96523e-16,1.47267e-15,0,0,135.66,0,0,0
2861,-0.0141404,-0.0141404,0.02861,-1.03274e-14,-4.13342e-16,1.42541e-15,0,0,135.813,0,0,0
2871,-0.0141902,-0.0141902,0.02871,-9.56697e-15,3.62416e-16,9.64182e-16,0,0,135.962,0,0,0
2880.19,-0.0142359,-0.0142359,0.0288019,-9.56329e-15,2.5368e-16,7.05964e-16,0,0,136.112,0,0,0
2891,-0.0142898,-0.0142898,0.02891,-9.50059e-15,2.71443e-16,7.21489e-16,0,0,136.268,0,0,0
2901,-0.0143396,-0.0143396,0.02901,-9.497e-15,4.54942e-17,8.15152e-16,0,0,136.42,0,0,0
2910.67,-0.0143878,-0.0143878,0.0291067,-9.69721e-15,4.87263e-16,1.2894e-15,0,0,136.571,0,0,0
2920.19,-0.0144352,-0.0144352,0.0292019,-9.29426e-15,4.80796e-16,1.57877e-15,0,0,136.717,0,0,0
2930.44,-0.0144863,-0.0144863,0.0293044,-9.02461e-15,4.30347e-16,1.17093e-15,0,0,136.861,0,0,0
2940.68,-0.0145373,-0.0145373,0.0294068,-8.91975e-15,3.70392e-16,1.01051e-15,0,0,137.012,0,0,0
2950.19,-0.0145846,-0.0145846,0.0295019,-9.15667e-15,-1.68264e-16,7.11769e-16,0,0,137.163,0,0,0
2960.67,-0.0146369,-0.0146369,0.0296067,-8.54018e-15,-4.08027e-16,4.30159e-16,0,0,137.307,0,0,0
2971,-0.0146884,-0.0146884,0.02971,-7.97161e-15,-7.6268e-16,2.12601e-16,0,0,137.453,0,0,0
2981,-0.0147382,-0.0147382,0.02981,-7.38992e-15,-1.05399e-15,1.05011e-16,0,0,137.602,0,0,0
2991,-0.014788,-0.014788,0.02991,-6.96938e-15,-9.92838e-16,-1.73667e-16,0,0,137.743,0,0,0
3000.3,-0.0148343,-0.0148343,0.030003,-6.75212e-15,-7.87122e-16,-7.23279e-16,0,0,137.895,0,0,0
3011,-0.0148876,-0.0148876,0.03011,-5.54707e-15,-1.14099e-15,-3.17369e-16,0,0,138.042,0,0,0
3021,-0.0149375,-0.0149375,0.03021,-4.76047e-15,-1.11448e-15,-6.66642e-16,0,0,138.199,0,0,0
3030.67,-0.0149856,-0.0149856,0.0303067,-4.2361e-15,-8.56957e-16,-4.57883e-16,0,0,138.355,0,0,0
3041,-0.0150371,-0.0150371,0.03041,-5.31349e-15,-8.67854e-16,-8.52829e-16,0,0,138.511,0,0,0
3051,-0.0150869,-0.0150869,0.03051,-5.43798e-15,-1.0134e-15,-1.12084e-15,0,0,138.668,0,0,0
3060.44,-0.0151339,-0.0151339,0.0306044,-5.78594e-15,-6.57011e-16,-8.09748e-16,0,0,138.821,0,0,0
3070.67,-0.0151849,-0.0151849,0.0307067,-6.45042e-15,-8.14559e-16,-5.64719e-16,0,0,138.966,0,0,0
3081,-0.0152363,-0.0152363,0.03081,-5.97132e-15,-7.19603e-16,-4.73836e-16,0,0,139.119,0,0,0
3091,-0.0152861,-0.0152861,0.03091,-6.02266e-15,-9.93909e-16,-1.25511e-15,0,0,139.286,0,0,0
3101,-0.0153359,-0.0153359,0.03101,-5.68908e-15,-5.19625e-16,-1.58358e-15,0,0,139.446,0,0,0
3110.67,-0.0153841,-0.0153841,0.0311067,-5.47337e-15,-8.28665e-16,-1.58859e-15,0,0,139.589,0,0,0
3120.19,-0.0154315,-0.0154315,0.0312019,-5.4918e-15,-8.30929e-16,-1.55596e-15,0,0,139.736,0,0,0
3131,-0.0154854,-0.0154854,0.03131,-5.3638e-15,-1.13346e-15,-9.48774e-16,0,0,139.885,0,0,0
3141,-0.0155352,-0.0155352,0.03141,-4.88076e-15,-8.34434e-16,-1.46902e-15,0,0,140.036,0,0,0
3151,-0.0155851,-0.0155851,0.03151,-4.7841e-15,-7.80477e-16,-1.70951e-15,0,0,140.184,0,0,0
3161,-0.0156349,-0.0156349,0.03161,-4.67688e-15,-4.02919e-16,-2.14001e-15,0,0,140.331,0,0,0
3170.19,-0.0156806,-0.0156806,0.0317019,-4.20977e-15,-7.4966e-16,-2.57526e-15,0,0,140.473,0,0,0
3180.67,-0.0157329,-0.0157329,0.0318067,-3.71627e-15,-5.92664e-17,-2.72355e-15,0,0,140.623,0,0,0
3190.19,-0.0157803,-0.0157803,0.0319019,-3.72203e-15,9.69364e-18,-2.75363e-15,0,0,140.779,0,0,0
3201,-0.0158341,-0.0158341,0.03201,-4.04011e-15,5.43778e-16,-3.5662e-15,0,0,140.931,0,0,0
3210.3,-0.0158805,-0.0158805,0.032103,-4.61115e-15,3.00108e-16,-3.49405e-15,0,0,141.069,0,0,0
3221,-0.0159338,-0.0159338,0.03221,-4.11546e-15,-2.30886e-16,-3.33569e-15,0,0,141.199,0,0,0
3231,-0.0159837,-0.0159837,0.03231,-4.59409e-15,-4.11408e-16,-3.35559e-15,0,0,141.332,0,0,0
3241,-0.0160335,-0.0160335,0.03241,-4.78018e-15,-2.34237e-16,-3.26884e-15,0,0,141.487,0,0,0
3251,-0.0160833,-0.0160833,0.03251,-4.6515e-15,-4.17579e-16,-2.87387e-15,0,0,141.622,0,0,0
3260.67,-0.0161315,-0.0161315,0.0326067,-5.1392e-15,-5.60744e-16,-2.76427e-15,0,0,141.769,0,0,0
3271,-0.016183,-0.016183,0.03271,-5.06846e-15,-9.70627e-16,-2.75008e-15,0,0,141.903,0,0,0
3281,-0.0162328,-0.0162328,0.03281,-4.78987e-15,-1.25086e-15,-3.15532e-15,0,0,142.041,0,0,0
3291,-0.0162826,-0.0162826,0.03291,-4.09494e-15,-1.69734e-15,-2.9291e-15,0,0,142.18,0,0,0
3300.67,-0.0163308,-0.0163308,0.0330067,-3.73669e-15,-1.40419e-15,-2.79693e-15,0,0,142.327,0,0,0
3311,-0.0163823,-0.0163823,0.03311,-3.17555e-15,-1.60324e-15,-2.94222e-15,0,0,142.463,0,0,0
3321,-0.0164321,-0.0164321,0.03321,-3.10144e-15,-1.84319e-15,-3.26308e-15,0,0,142.607,0,0,0
3330.44,-0.0164792,-0.0164792,0.0333044,-2.73417e-15,-1.86916e-15,-2.79954e-15,0,0,142.745,0,0,0
3340,-0.0165268,-0.0165268,0.0334,-3.09665e-15,-1.98403e-15,-2.78058e-15,0,0,142.877,0,0,0
3350,-0.0165766,-0.0165766,0.0335,-3.40619e-15,-2.11932e-15,-2.93209e-15,0,0,143.01,0,0,0
3360,-0.0166264,-0.0166264,0.0336,-3.01861e-15,-1.79139e-15,-2.89278e-15,0,0,143.158,0,0,0
3370,-0.0166763,-0.0166763,0.0337,-2.61709e-15,-1.85761e-15,-3.35104e-15,0,0,143.304,0,0,0
3380,-0.0167261,-0.0167261,0.0338,-2.55391e-15,-1.72888e-15,-3.44465e-15,0,0,143.455,0,0,0
3390,-0.0167759,-0.0167759,0.0339,-2.55236e-15,-1.52599e-15,-3.08201e-15,0,0,143.603,0,0,0
3400,-0.0168257,-0.0168257,0.034,-2.67944e-15,-1.48695e-15,-3.24299e-15,0,0,143.751,0,0,0
3410,-0.0168755,-0.0168755,0.0341,-2.89444e-15,-1.58027e-15,-3.10139e-15,0,0,143.906,0,0,0
3420,-0.0169253,-0.0169253,0.0342,-3.16164e-15,-1.99599e-15,-2.92602e-15,0,0,144.069,0,0,0
3430,-0.0169751,-0.0169751,0.0343,-3.31367e-15,-2.00737e-15,-3.1839e-15,0,0,144.228,0,0,0
3440,-0.0170249,-0.0170249,0.0344,-3.86404e-15,-2.01781e-15,-3.33334e-15,0,0,144.399,0,0,0
3450,-0.0170748,-0.0170748,0.0345,-3.59554e-15,-2.14117e-15,-3.55073e-15,0,0,144.54,0,0,0
3460,-0.0171246,-0.0171246,0.0346,-3.19821e-15,-2.29566e-15,-3.7999e-15,0,0,144.689,0,0,0
3470,-0.0171744,-0.0171744,0.0347,-3.02859e-15,-2.07207e-15,-3.84187e-15,0,0,144.823,0,0,0
3480,-0.0172242,-0.0172242,0.0348,-2.78994e-15,-1.8131e-15,-3.38087e-15,0,0,144.974,0,0,0
3490,-0.0172741,-0.0172741,0.0349,-3.13035e-15,-1.94758e-15,-3.53355e-15,0,0,145.119,0,0,0
3500,-0.0173239,-0.0173239,0.035,-3.56331e-15,-1.87005e-15,-3.79632e-15,0,0,145.267,0,0,0
3510,-0.0173737,-0.0173737,0.0351,-3.39565e-15,-1.83237e-15,-3.71915e-15,0,0,145.401,0,0,0
3520,-0.0174235,-0.0174235,0.0352,-3.67605e-15,-1.97459e-15,-3.72324e-15,0,0,145.552,0,0,0
3530,-0.0174734,-0.0174734,0.0353,-3.46607e-15,-1.95489e-15,-3.71564e-15,0,0,145.699,0,0,0
3540,-0.0175232,-0.0175232,0.0354,-3.49296e-15,-2.02764e-15,-3.58579e-15,0,0,145.84,0,0,0
3550,-0.017573,-0.017573,0.0355,-3.9629e-15,-2.13504e-15,-3.75648e-15,0,0,145.984,0,0,0
3560,-0.0176228,-0.0176228,0.0356,-4.52935e-15,-1.7399e-15,-3.63676e-15,0,0,146.127,0,0,0
3570,-0.0176727,-0.0176727,0.0357,-4.63174e-15,-1.88674e-15,-3.57387e-15,0,0,146.271,0,0,0
3580,-0.0177225,-0.0177225,0.0358,-4.57032e-15,-1.84829e-15,-3.76272e-15,0,0,146.414,0,0,0
3590,-0.0177723,-0.0177723,0.0359,-4.72249e-15,-2.06536e-15,-3.83973e-15,0,0,146.563,0,0,0
3600,-0.0178221,-0.0178221,0.036,-4.57855e-15,-1.77844e-15,-3.90037e-15,0,0,146.706,0,0,0
3610,-0.017872,-0.017872,0.0361,-4.47875e-15,-1.82437e-15,-3.97644e-15,0,0,146.845,0,0,0
3620,-0.0179218,-0.0179218,0.0362,-4.54433e-15,-1.77529e-15,-3.83336e-15,0,0,146.982,0,0,0
3630,-0.0179716,-0.0179716,0.0363,-4.16849e-15,-1.8755e-15,-3.73364e-15,0,0,147.131,0,0,0
3640,-0.0180215,-0.0180215,0.0364,-3.60219e-15,-1.81327e-15,-4.15943e-15,0,0,147.274,0,0,0
3650,-0.0180713,-0.0180713,0.0365,-3.53765e-15,-1.69209e-15,-4.11404e-15,0,0,147.417,0,0,0
3660,-0.0181211,-0.0181211,0.0366,-3.84614e-15,-1.65735e-15,-4.09283e-15,0,0,147.553,0,0,0
3670,-0.0181709,-0.0181709,0.0367,-3.89272e-15,-1.45999e-15,-4.25551e-15,0,0,147.705,0,0,0
3680,-0.0182208,-0.0182208,0.0368,-3.69059e-15,-1.28851e-15,-4.35432e-15,0,0,147.848,0,0,0
3690,-0.0182706,-0.0182706,0.0369,-3.66593e-15,-1.41538e-15,-4.19738e-15,0,0,147.994,0,0,0
3700,-0.0183204,-0.0183204,0.037,-3.87155e-15,-1.32854e-15,-4.29799e-15,0,0,148.132,0,0,0
3710,-0.0183702,-0.0183702,0.0371,-3.71902e-15,-1.26466e-15,-4.33518e-15,0,0,148.278,0,0,0
3720,-0.0184201,-0.0184201,0.0372,-3.79006e-15,-1.14902e-15,-3.94358e-15,0,0,148.416,0,0,0
3730,-0.0184699,-0.0184699,0.0373,-3.6348e-15,-1.38e-15,-3.84105e-15,0,0,148.558,0,0,0
3740,-0.0185197,-0.0185197,0.0374,-3.53552e-15,-1.5864e-15,-4.12116e-15,0,0,148.697,0,0,0
3750,-0.0185696,-0.0185696,0.0375,-3.55166e-15,-1.52047e-15,-4.28267e-15,0,0,148.841,0,0,0
3760,-0.0186194,-0.0186194,0.0376,-3.06828e-15,-1.14036e-15,-4.2742e-15,0,0,148.985,0,0,0
3770,-0.0186692,-0.0186692,0.0377,-2.82921e-15,-1.15416e-15,-4.59607e-15,0,0,149.128,0,0,0
3780,-0.018719,-0.018719,0.0378,-2.83897e-15,-1.0796e-15,-4.55308e-15,0,0,149.259,0,0,0
3790,-0.0187689,-0.0187689,0.0379,-2.12254e-15,-1.22751e-15,-4.48313e-15,0,0,149.41,0,0,0
3800,-0.0188187,-0.0188187,0.038,-1.729e-15,-1.52457e-15,-4.46121e-15,0,0,149.541,0,0,0
3810,-0.0188685,-0.0188685,0.0381,-1.56512e-15,-1.44422e-15,-4.30052e-15,0,0,149.682,0,0,0
3820,-0.0189184,-0.0189184,0.0382,-1.86038e-15,-1.63022e-15,-4.26744e-15,0,0,149.831,0,0,0
3830,-0.0189682,-0.0189682,0.0383,-1.4885e-15,-1.432e-15,-4.50898e-15,0,0,149.964,0,0,0
3840,-0.019018,-0.019018,0.0384,-9.02344e-16,-1.37056e-15,-4.68337e-15,0,0,150.113,0,0,0
3850,-0.0190678,-0.0190678,0.0385,-3.21637e-16,-1.71491e-15,-4.47473e-15,0,0,150.251,0,0,0
3860,-0.0191177,-0.0191177,0.0386,4.35811e-16,-1.63252e-15,-4.6652e-15,0,0,150.394,0,0,0
3870,-0.0191675,-0.0191675,0.0387,6.29252e-16,-1.81973e-15,-4.56911e-15,0,0,150.531,0,0,0
3880,-0.0192173,-0.0192173,0.0388,5.72091e-16,-1.62945e-15,-4.45172e-15,0,0,150.674,0,0,0
3890,-0.0192672,-0.0192672,0.0389,3.6731e-16,-1.52164e-15,-4.24944e-15,0,0,150.811,0,0,0
3900,-0.019317,-0.019317,0.039,6.03029e-16,-1.71754e-15,-4.15003e-15,0,0,150.954,0,0,0
3910,-0.0193668,-0.0193668,0.0391,4.46315e-16,-1.40562e-15,-4.13434e-15,0,0,151.09,0,0,0
3920,-0.0194167,-0.0194167,0.0392,9.5877e-16,-1.3669e-15,-4.2048e-15,0,0,151.23,0,0,0
3930,-0.0194665,-0.0194665,0.0393,1.46423e-15,-1.46159e-15,-4.04018e-15,0,0,151.372,0,0,0
3940,-0.0195163,-0.0195163,0.0394,1.62621e-15,-1.34829e-15,-3.97132e-15,0,0,151.512,0,0,0
